index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B,fulfilled-by,Customer ID,Payment Method,Return Status,Product Rating,Customer Segment,Platform
2011,404-3277432-6723553,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-XL,Misc,XL,B0794V95XT,Shipped,1,INR,424.0,Unknown,ODISHA,IN,False,Merchant,CUST3376,Wallet,Not Returned,4,New,Web
2012,403-9918500-6651534,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-XXL,Misc,XXL,B099NK7Y5P,Unknown,1,INR,568.0,Unknown,KARNATAKA,Unknown,False,Merchant,CUST4009,Credit Card,Not Returned,5,New,Web
2013,405-5634704-9072316,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET110,Unknown,Set,XXL,B0822V61TT,Unknown,1,INR,568.0,Unknown,MAHARASHTRA,Unknown,False,Merchant,CUST2827,Credit Card,Not Returned,1,New,Web
2014,406-4595057-9725933,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0166,J0166-DR-XS,Misc,XS,B08QGR275F,Unknown,1,INR,441.0,Unknown,DELHI,Unknown,False,Merchant,CUST7979,COD,Not Returned,3,New,Web
2015,408-8282046-8035528,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,Misc,XXL,B081WSL2JS,Unknown,1,INR,399.0,VAPI,Gujarat,IN,False,Merchant,CUST9569,COD,Not Returned,4,New,Web
2016,402-3672454-0738756,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET347,Unknown,Set,L,B09RKDW3QG,Unknown,1,INR,568.0,VASAI VIRAR,MAHARASHTRA,IN,False,Merchant,CUST5285,COD,Not Returned,1,New,Web
2017,405-1547266-2754769,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Misc,S,B099NR7612,Shipped,1,INR,744.0,Unknown,Unknown,IN,False,Merchant,CUST7910,Credit Card,Not Returned,3,Regular,App
2018,404-5169046-5093164,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5009,Unknown,kurta,M,B08YYX8VKT,Shipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST9561,Wallet,Not Returned,5,New,Web
2019,171-5975931-2581955,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3703,Unknown,Misc,M,B099FCVXXD,Shipped,1,INR,568.0,MUMBAI,MAHARASHTRA,IN,False,Easy Ship,CUST3196,COD,Not Returned,3,New,Web
2020,171-6071448-5965141,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET320,Unknown,Set,3XL,B09RKD5K4Z,Unknown,1,INR,856.0,PUNE,Unknown,IN,False,Merchant,CUST4747,Credit Card,Not Returned,1,Regular,Mobile
2021,407-0518920-8029111,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3718,Unknown,kurta,XL,B099NMFGMJ,Unknown,1,INR,568.0,BENGALURU,KARNATAKA,IN,False,Merchant,CUST9843,COD,Not Returned,4,New,Web
2022,407-0518920-8029111,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3614,Unknown,Misc,XL,B097ZZHBTC,Unknown,1,INR,568.0,BENGALURU,KARNATAKA,IN,False,Merchant,CUST6978,COD,Not Returned,3,New,Mobile
2023,407-0518920-8029111,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3437,Unknown,Misc,XL,B085HM8VTK,Unknown,1,INR,568.0,BENGALURU,Unknown,Unknown,False,Merchant,CUST6607,Credit Card,Returned,5,New,Mobile
2024,402-4898958-1219567,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0118,Unknown,Top,XXL,B08N4QTQHW,Shipped,1,INR,487.0,BENGALURU,Unknown,IN,False,Merchant,CUST1769,Credit Card,Not Returned,5,New,Web
2025,408-8271781-7285964,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-L,Top,L,B08ZHNGS54,Unknown,1,INR,568.0,KHORDHA,Unknown,Unknown,False,Merchant,CUST1780,COD,Not Returned,4,New,Mobile
2026,403-4865362-5981957,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3710,JNE3710-DR-XXL,Misc,XXL,B091T32P4L,Unshipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST7303,COD,Not Returned,4,New,App
2027,408-2942223-3018726,4/29/2022,Cancelled,Amazon,Amazon.in,Standard,JNE3724,JNE3724-KR-XXL,Misc,XXL,B09811LWPN,Unknown,0,INR,568.0,DHULE,Unknown,Unknown,False,Merchant,CUST4983,COD,Not Returned,4,New,Mobile
2028,405-8812813-0604360,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET268,Unknown,Misc,L,B08XQ8MCKP,Unshipped,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST9714,COD,Not Returned,5,New,Web
2029,405-8891626-4254728,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET344,Unknown,Set,3XL,B09QJ3WT3H,Unknown,1,INR,968.0,Unknown,Unknown,Unknown,False,Merchant,CUST1521,Wallet,Not Returned,3,Regular,App
2030,405-8891626-4254728,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET348,Unknown,Misc,XXL,B09QJ4KBJ8,Shipped,1,INR,568.0,NEW DELHI,Unknown,Unknown,False,Merchant,CUST8569,COD,Not Returned,4,New,App
2031,171-7181417-4211520,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0111,J0111-TP-XXXL,Misc,3XL,B092D2QGV4,Unknown,1,INR,423.0,ZIRAKPUR,Unknown,IN,False,Merchant,CUST6784,COD,Not Returned,5,New,Web
2032,404-7073303-1911528,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3713,Unknown,Top,XXL,B08ZHGDXW8,Unknown,1,INR,568.0,NEW DELHI,Unknown,Unknown,False,Merchant,CUST5583,COD,Not Returned,5,New,Web
2033,405-9044361-2693132,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Unknown,0,INR,568.0,Unknown,ANDHRA PRADESH,Unknown,False,Merchant,CUST6946,Wallet,Not Returned,3,New,App
2034,404-8913256-9996304,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3697,Unknown,kurta,L,B09811Y7WM,Cancelled,0,INR,568.0,BENGALURU,KARNATAKA,IN,False,Merchant,CUST5941,Credit Card,Not Returned,5,New,Mobile
2035,403-5262500-3905110,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Misc,S,B08XNJ19QH,Unknown,0,INR,568.0,Unknown,UTTAR PRADESH,IN,False,Merchant,CUST7267,Credit Card,Not Returned,3,New,Web
2036,406-2488091-1490762,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0385,J0385-KR-L,Misc,L,B09YYV1LF9,Unknown,1,INR,1249.0,UDAIPUR,Unknown,IN,False,Merchant,CUST8128,COD,Not Returned,4,VIP,Web
2037,408-9088841-2336336,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5032,Unknown,Misc,M,B08YZ1BNXR,Unknown,1,INR,562.0,Unknown,Gujarat,Unknown,False,Merchant,CUST3461,Credit Card,Not Returned,5,Regular,Web
2038,408-4582558-7314760,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0113,J0113-TP-XS,Misc,XS,B08TZNX8NY,Unknown,1,INR,0.0,Unknown,Unknown,Unknown,False,Merchant,CUST1685,COD,Not Returned,4,New,App
2039,408-7902994-4630703,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,Unknown,Misc,M,B081XDBBSH,Unknown,1,INR,471.0,Unknown,Unknown,Unknown,False,Merchant,CUST3160,Credit Card,Not Returned,5,New,Web
2040,405-3079406-2484328,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0395,Unknown,Misc,3XL,B09SDXXP6N,Unknown,1,INR,568.0,Unknown,MAHARASHTRA,IN,False,Merchant,CUST8031,Wallet,Not Returned,5,New,Mobile
2041,171-5782777-6979568,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3702,Unknown,Misc,3XL,B093ZRBGR9,Unknown,1,INR,342.0,Unknown,Unknown,Unknown,False,Merchant,CUST6341,COD,Not Returned,5,New,App
2042,408-2677298-4497110,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5001,MEN5001-KR-L,kurta,L,B08YYRNM5M,Shipped,1,INR,0.0,CHENNAI,Unknown,Unknown,False,Merchant,CUST1038,COD,Not Returned,5,New,Web
2043,408-5929608-8114749,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXL,Set,XXL,B08CMMN974,Unknown,1,INR,568.0,Gwalior,MADHYA PRADESH,IN,False,Merchant,CUST5875,COD,Not Returned,1,New,Web
2044,408-5929608-8114749,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0113,Unknown,Top,XXL,B08V17688J,Shipped,1,INR,540.0,Gwalior,Unknown,IN,False,Merchant,CUST2256,COD,Not Returned,1,Regular,Mobile
2045,406-4773034-6173106,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Unknown,1,INR,568.0,NOIDA,UTTAR PRADESH,Unknown,False,Merchant,CUST8697,COD,Not Returned,4,New,Web
2046,402-4383938-3924329,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3817,JNE3817-KR-XXL,kurta,XXL,B09LV199DX,Unknown,1,INR,568.0,Thane,MAHARASHTRA,Unknown,False,Merchant,CUST3196,Wallet,Not Returned,5,New,App
2047,171-2895312-3045162,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,Misc,XXL,B08KRYCC8J,Shipped,1,INR,399.0,Unknown,WEST BENGAL,IN,False,Merchant,CUST8165,COD,Not Returned,4,New,Web
2048,171-5145614-1809948,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET332,Unknown,Misc,XL,B09NQ4HG4J,Shipped,1,INR,568.0,Unknown,KARNATAKA,IN,False,Merchant,CUST1301,Credit Card,Not Returned,5,New,App
2049,171-2287457-6688311,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET331,Unknown,Misc,XL,B09NQ51CH7,Unknown,1,INR,568.0,Unknown,KARNATAKA,Unknown,False,Merchant,CUST8527,Credit Card,Not Returned,5,New,Mobile
2050,171-2287457-6688311,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3518,Unknown,Misc,XL,B08XW66LTH,Shipped,1,INR,568.0,BENGALURU,KARNATAKA,IN,False,Easy Ship,CUST7381,Wallet,Not Returned,4,New,Web
2051,405-7218180-8784303,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-S,kurta,S,B08KS1W7V8,Unknown,1,INR,399.0,FARIDABAD,Unknown,Unknown,False,Merchant,CUST1646,COD,Not Returned,4,New,App
2052,405-3600583-8508316,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Misc,XS,B08XQBXFPP,Unknown,1,INR,568.0,Unknown,MANIPUR,IN,False,Merchant,CUST9789,COD,Not Returned,4,New,Mobile
2053,406-3174458-1341148,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,J0385,Unknown,Misc,3XL,B09YYMFZBM,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST9853,COD,Not Returned,3,New,Web
2054,408-2819038-6637164,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Misc,XS,B0894WW15B,Unknown,1,INR,568.0,Unknown,TELANGANA,IN,False,Merchant,CUST5330,COD,Not Returned,5,New,App
2055,402-8614826-9830738,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3376,JNE3376-KR-M,Misc,M,B082W7HW86,Shipped,1,INR,432.0,THANE,Unknown,Unknown,False,Merchant,CUST8003,Credit Card,Not Returned,3,New,Web
2056,402-0691535-3235515,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,Unknown,Misc,M,B08RP2Y81T,Shipped,1,INR,362.0,Unknown,MAHARASHTRA,Unknown,False,Merchant,CUST4537,COD,Not Returned,5,New,Web
2057,408-9667808-6138726,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3401,JNE3401-KR-S,Misc,S,B082W88H1Z,Unknown,1,INR,568.0,LONI,Unknown,Unknown,False,Merchant,CUST5558,COD,Returned,3,New,Mobile
2058,406-2782901-2134745,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET322,Unknown,Misc,L,B09RKD22W2,Cancelled,0,INR,568.0,NOIDA,UTTAR PRADESH,Unknown,False,Merchant,CUST7579,COD,Not Returned,1,New,Mobile
2059,408-1012679-9856354,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XXXL,Set,3XL,B09QJ49VXB,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST9474,Credit Card,Not Returned,2,New,Mobile
2060,408-9269845-8583549,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,J0113,Unknown,Top,XXL,B08V17688J,Unknown,1,INR,540.0,Unknown,MADHYA PRADESH,Unknown,False,Merchant,CUST5082,COD,Not Returned,5,Regular,Mobile
2061,408-1137865-1593106,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,J0095,J0095-SET-XXL,Set,XXL,B08CMMN974,Unknown,0,INR,621.9,Unknown,MADHYA PRADESH,Unknown,False,Merchant,CUST5183,COD,Not Returned,2,Regular,Web
2062,407-5350572-1287552,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5008,Unknown,kurta,L,B08YYZFQZS,Unknown,1,INR,499.0,GURUGRAM,HARYANA,Unknown,False,Merchant,CUST9652,COD,Not Returned,5,New,App
2063,403-7526182-0404333,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3880,JNE3880-DR-XS,Western Dress,XS,B09SDZ58PX,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST4754,COD,Not Returned,2,New,Web
2064,403-6401336-8201965,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0401,J0401-DR-XS,Western Dress,XS,B09SDXYWYN,Unknown,1,INR,568.0,VADODARA,Unknown,Unknown,False,Merchant,CUST2724,Credit Card,Not Returned,4,New,Mobile
2065,171-2787742-6252306,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,Unknown,kurta,XL,B08KRTXC2Y,Unknown,1,INR,568.0,JAMMU,JAMMU & KASHMIR,Unknown,False,Merchant,CUST2376,COD,Not Returned,3,New,Web
2066,402-7384268-1077145,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-L,Misc,L,B09K3TM23D,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST9706,Credit Card,Not Returned,3,New,App
2067,404-4035809-0061935,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,Unknown,Set,L,B09NQ4XYV9,Shipped,1,INR,597.0,Unknown,Unknown,Unknown,False,Merchant,CUST9894,COD,Not Returned,2,Regular,Web
2068,404-6493888-0475518,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0008,Unknown,Misc,S,B0894XGJ83,Shipped,1,INR,1065.0,KALYAN,Unknown,IN,False,Merchant,CUST2653,COD,Returned,4,VIP,Web
2069,408-8882842-2109960,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-M,kurta,M,B081XDBBSH,Cancelled,0,INR,568.0,COIMBATORE,Unknown,IN,False,Merchant,CUST3066,COD,Not Returned,3,New,Web
2070,408-8815736-2010734,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3797,Unknown,Misc,M,B09SDY8DCT,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST1022,COD,Not Returned,3,New,Web
2071,407-2998129-4973933,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET098,SET098-KR-PP-S,Misc,S,B07X3KSDT3,Unknown,1,INR,568.0,Unknown,TAMIL NADU,Unknown,False,Easy Ship,CUST3460,Credit Card,Not Returned,1,New,Web
2072,408-3335768-8773961,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,Unknown,Misc,XL,B08KRTXC2Y,Unknown,1,INR,568.0,Vinukonda,ANDHRA PRADESH,Unknown,False,Merchant,CUST6926,COD,Not Returned,2,New,Web
2073,405-1592937-9701130,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0248,Unknown,Misc,3XL,B09RKQT3C4,Unknown,1,INR,999.0,VIJAPURA,Unknown,Unknown,False,Merchant,CUST7251,Credit Card,Not Returned,5,Regular,Mobile
2074,407-8539077-3464304,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3160,Unknown,kurta,XXL,B07K44CD3P,Unknown,1,INR,685.0,Unknown,TELANGANA,Unknown,False,Merchant,CUST8295,COD,Not Returned,3,Regular,Web
2075,403-7590550-2731553,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3560,Unknown,Misc,M,B08PCVMF6R,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4300,Wallet,Not Returned,4,New,Mobile
2076,404-4000695-0797162,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5019,Unknown,Misc,L,B091HRCZD3,Shipped,1,INR,476.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST7279,Credit Card,Not Returned,5,New,Web
2077,407-9408556-2909910,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0097,Unknown,Misc,3XL,B08BJRMLZC,Shipped,1,INR,568.0,BIDHAN NAGAR,Unknown,Unknown,False,Merchant,CUST9553,Credit Card,Not Returned,4,New,Web
2078,403-0595338-3116363,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET377,Unknown,Misc,L,B09TZVR58F,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST8353,COD,Not Returned,3,New,Mobile
2079,407-0597022-0095504,4/29/2022,Shipped,Amazon,Amazon.in,Standard,JNE3405,Unknown,Misc,XL,B081WT6GG7,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4727,Wallet,Not Returned,4,New,App
2080,402-1291498-0963502,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3479,Unknown,Misc,XXL,B08N19VQNW,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST7272,Wallet,Not Returned,5,New,App
2081,404-8755705-2719549,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0301,Unknown,Top,L,B099S6795L,Shipped,1,INR,493.0,Unknown,Unknown,IN,False,Merchant,CUST6995,COD,Returned,4,New,App
2082,408-4005531-2549115,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-M,kurta,M,B077M6KWYJ,Unshipped,1,INR,568.0,Vikarabad,Unknown,IN,False,Merchant,CUST1514,COD,Not Returned,4,New,Web
2083,405-9426035-5129953,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3468,Unknown,Misc,M,B08RP3LHNB,Unknown,1,INR,352.0,HYDERABAD,Unknown,Unknown,False,Merchant,CUST1448,COD,Not Returned,2,New,Web
2084,405-9426035-5129953,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2014,Unknown,kurta,M,B077M6KWYJ,Shipped,1,INR,353.0,HYDERABAD,Unknown,IN,False,Merchant,CUST7019,COD,Not Returned,3,New,App
2085,402-0276894-0302746,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-M,Misc,M,B08KRZRSCL,Unknown,1,INR,568.0,GURUGRAM,Unknown,IN,False,Merchant,CUST6343,COD,Not Returned,5,New,Web
2086,403-5086816-7338754,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Misc,S,B09RKDJ9SQ,Cancelled,0,INR,568.0,Unknown,DELHI,Unknown,False,Merchant,CUST9033,COD,Not Returned,5,New,Web
2087,402-3620495-6261944,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET273,Unknown,Set,S,B094FR7J54,Unknown,1,INR,612.0,HYDERABAD,Unknown,Unknown,False,Merchant,CUST3520,Wallet,Not Returned,1,Regular,Mobile
2088,404-4469398-1664305,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET328,Unknown,Set,XL,B09K3F6Y89,Shipped,1,INR,635.0,NEW DELHI,Unknown,Unknown,False,Merchant,CUST4081,COD,Not Returned,1,Regular,App
2089,406-5835066-8509123,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3703,JNE3703-KR-XXL,Misc,XXL,B099FDH3P2,Unknown,1,INR,316.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST2428,Credit Card,Not Returned,2,New,Web
2090,405-6611111-6269911,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,Unknown,Misc,S,B08XNJ19QH,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4967,COD,Not Returned,5,New,Mobile
2091,402-7861807-8550726,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0243,J0243-DR-XL,Ethnic Dress,XL,B0926861CR,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Easy Ship,CUST7445,Credit Card,Not Returned,4,New,Mobile
2092,171-4778281-4439504,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3468,Unknown,kurta,XL,B08RP67NGB,Shipped,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST3159,COD,Not Returned,5,New,Mobile
2093,406-6823620-0893112,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW024,NW024-TP-PJ-S,Misc,S,B099NRXJ5Z,Shipped,1,INR,568.0,Unknown,Gujarat,IN,False,Easy Ship,CUST6132,Credit Card,Not Returned,4,New,Mobile
2094,406-2917556-7266717,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-XXL,Misc,XXL,B09K3XZC3J,Unknown,1,INR,458.0,Unknown,Unknown,Unknown,False,Merchant,CUST3547,COD,Not Returned,5,New,Web
2095,403-0858210-1453101,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3902,Unknown,Misc,XL,B09YYLN4YQ,Unknown,0,INR,568.0,Unknown,Unknown,Unknown,False,Easy Ship,CUST3979,COD,Not Returned,1,New,Web
2096,405-1694368-6091503,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5006,Unknown,kurta,3XL,B08YZ275XH,Unknown,1,INR,568.0,Unknown,DELHI,Unknown,False,Merchant,CUST3649,Credit Card,Not Returned,4,New,Mobile
2097,403-8220348-0238745,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET267,Unknown,Misc,XXL,B09BQFKTLT,Unknown,1,INR,568.0,PUDUCHERRY,PUDUCHERRY,IN,False,Merchant,CUST9505,COD,Not Returned,3,New,Web
2098,402-3863219-8760306,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-M,Misc,M,B099NWNGVK,Shipped,1,INR,568.0,Unknown,CHHATTISGARH,Unknown,False,Merchant,CUST4083,COD,Not Returned,5,New,Mobile
2099,405-3156658-8311508,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3861,Unknown,Misc,XS,B09SDY1YPT,Unknown,1,INR,791.0,Unknown,TAMIL NADU,Unknown,False,Merchant,CUST2037,COD,Not Returned,3,Regular,App
2100,407-6192870-8293127,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,Unknown,Misc,3XL,B0828PD16L,Cancelled,0,INR,568.0,Unknown,KERALA,IN,False,Merchant,CUST4489,Credit Card,Not Returned,4,New,Mobile
2101,405-6658323-9641119,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET347,Unknown,Misc,L,B09RKDW3QG,Cancelled,0,INR,568.0,Thane,Unknown,Unknown,False,Merchant,CUST8604,COD,Not Returned,5,New,Web
2102,402-2180559-5076353,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3708,JNE3708-TU-S,Misc,S,B099SBNHK6,Unknown,1,INR,568.0,Unknown,DELHI,IN,False,Merchant,CUST8544,Credit Card,Not Returned,5,New,App
2103,404-8280424-0969955,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3579,Unknown,Misc,3XL,B08QGJTZQS,Shipped,1,INR,295.0,Unknown,UTTAR PRADESH,Unknown,False,Merchant,CUST3634,COD,Not Returned,5,New,Mobile
2104,406-7301115-8916352,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0401,Unknown,Misc,XL,B09SDZW3GY,Unknown,1,INR,568.0,Unknown,Unknown,IN,False,Merchant,CUST4983,COD,Not Returned,3,New,Mobile
2105,403-9604247-6275552,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3784,Unknown,kurta,S,B09K3ZT165,Unknown,1,INR,458.0,Unknown,Unknown,Unknown,False,Merchant,CUST2778,Credit Card,Not Returned,5,New,Web
2106,402-2770632-8141143,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Unknown,1,INR,654.0,SRINAGAR,JAMMU & KASHMIR,Unknown,False,Merchant,CUST8902,COD,Returned,4,Regular,Mobile
2107,405-7829062-0073141,4/29/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3365,Unknown,Misc,S,B07WS14TZY,Unknown,3,INR,1128.0,PALAM,Unknown,IN,False,Merchant,CUST6110,Credit Card,Not Returned,5,VIP,Web
2108,404-9790140-0919506,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-M,Misc,M,B09SDXQ3X9,Unknown,1,INR,568.0,PATHANAMTHITTA,Unknown,Unknown,False,Merchant,CUST6189,COD,Not Returned,5,New,Mobile
2109,404-9790140-0919506,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0355,Unknown,kurta,M,B09811TX8R,Unknown,1,INR,597.0,PATHANAMTHITTA,KERALA,IN,False,Merchant,CUST8378,COD,Not Returned,3,Regular,Web
2110,404-9235384-4336353,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,Unknown,Misc,M,B09SDXTRS9,Unknown,1,INR,568.0,Unknown,KERALA,IN,False,Easy Ship,CUST2124,COD,Not Returned,4,New,Mobile
2111,407-1956473-1145145,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5022,Unknown,Misc,XXL,B08YYRX2L6,Unknown,1,INR,568.0,Unknown,Unknown,Unknown,False,Merchant,CUST1697,COD,Not Returned,4,New,Mobile
2112,407-3760174-3873153,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3782,Unknown,kurta,XL,B09K3Y39WX,Unknown,1,INR,568.0,AHMEDABAD,Unknown,Unknown,False,Merchant,CUST3179,Credit Card,Not Returned,5,New,Web
